AR1410B.PV,DR1103.PV,DR1105.PV,DR1106.PV,DR1107.PV,DR1108.PV,DR1110.PV,FI1113.PV,FI1424.PV,FI1902.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1127.MV,FIC_1127.PV,FI_1127.PV,FRC1102.MV,FRC1107.MV,FRC1113.MV,FRC1113.PV,FRC1424.PV,FRCA1110.MV,FRCA1112.MV,FRQ1623.PV,FRSA1101.PV,FT_1121.PV,FT_1122.PV,LRCA1101.MV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1138A.PV,PI_1180.PV,PI_1182.PV,PR1102A.PV,PRA1102.PV,TI1105A.PV,TI1132.PV,TI1133.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1101.SV,TIC_1155.MV,TI_1142.PV,TI_1145.PV,TRC1118A.MV
86.7,57.6,3.5859,57.6375,197.82,246.0322,392.6,2.6098,5.85,174.0825,353.28,71.7217,721.12,18.4758,599.4,601.02,9.5934,65.7557,75.8777,2.6046,5.805,11.1039,15.6963,9.1866,174.076,353.76,722.72,74.2276,32.625,5.511,3.322,12.095,122.868,84.037,14.5996,0.1109,0.0698,0.0764,0.0726,0.117,0.0763,0.1057,0.0663,635.12,250.5,324.95,84.57,84.9825,85.35,82.29,83.4675,81.975,76.3647,613.08,600.0,20.4653,578.48,546.23,5.0
86.8,57.6,3.1125,57.5625,196.425,245.2401,391.3,2.601,5.7625,173.259,352.8,71.7155,719.68,18.4918,598.32,598.32,9.5866,65.7456,75.8855,2.601,5.7625,11.1038,15.6976,9.1635,173.264,352.8,719.68,74.2314,32.63,5.715,3.59,12.101,118.602,81.606,14.6115,0.1192,0.075,0.0813,0.0775,0.1254,0.0813,0.1142,0.0713,636.6,250.45,324.9,84.6525,85.0425,85.2525,82.29,83.5275,81.9375,76.2667,613.44,600.0,20.4711,578.75,546.5,5.0
86.225,57.6,3.4984,57.5625,195.795,244.5513,389.4,2.597,5.715,172.854,352.35,71.7129,718.08,18.5146,597.06,597.06,9.582,65.7375,75.8992,2.597,5.715,11.1036,15.6973,9.152,172.858,352.35,718.08,74.2864,32.64,5.832,3.715,12.104,114.456,79.1365,14.6237,0.1231,0.0776,0.0837,0.08,0.1295,0.0837,0.1184,0.0738,636.96,250.45,324.85,84.63,85.095,85.2375,82.29,83.52,81.915,76.1861,613.65,600.0,20.4769,578.9,546.65,5.0
86.525,57.525,3.1281,57.5625,195.5925,244.3447,388.45,2.5934,5.67,172.53,351.9,71.7097,716.88,18.5358,596.34,596.34,9.5784,65.7307,75.9165,2.5934,5.67,11.1027,15.6971,9.1421,172.536,351.9,716.88,74.3426,32.65,5.954,3.833,12.106,110.484,76.678,14.6276,0.127,0.0801,0.0861,0.0824,0.1334,0.0861,0.1223,0.0762,637.16,250.4,324.85,84.6225,85.0425,85.275,82.26,83.49,81.9675,76.1272,613.68,600.0,20.4828,579.05,546.77,5.0
86.275,57.6,3.9031,57.525,195.1875,243.1049,388.1,2.5906,5.6275,172.2195,351.48,71.7089,715.6,18.5608,595.56,595.56,9.5763,65.7256,75.9352,2.5906,5.6275,11.1022,15.6961,9.1333,172.228,351.48,715.6,74.4001,32.66,6.08,3.942,12.109,106.728,74.269,14.6401,0.1306,0.0825,0.0883,0.0846,0.1371,0.0882,0.1261,0.0785,637.2,250.4,324.8,84.63,85.0575,85.275,82.29,83.505,82.0125,76.0832,613.59,600.0,20.4886,579.2,546.92,5.0
86.025,57.525,2.9359,57.6,194.67,242.3472,386.65,2.588,5.585,172.0035,351.06,71.7089,714.48,18.5861,595.02,595.02,9.575,65.7215,75.9567,2.588,5.585,11.1018,15.6956,9.1245,171.99,351.06,714.48,74.4589,32.67,6.205,4.043,12.11,103.218,71.9645,14.6443,0.134,0.0848,0.0903,0.0867,0.1406,0.0903,0.1296,0.0807,637.12,250.4,324.8,84.66,85.08,85.2825,82.29,83.5425,81.975,76.0546,613.38,600.0,20.4944,579.38,547.07,5.0
86.975,57.6,3.6344,57.6,194.4675,242.175,386.6,2.5866,5.545,171.7605,350.7,71.7107,713.36,18.6106,594.72,594.72,9.5742,65.7189,75.977,2.5866,5.545,11.1014,15.6951,9.1179,171.766,350.7,713.36,74.5189,32.68,6.328,4.134,12.111,99.96,69.77,14.6484,0.1371,0.087,0.0923,0.0887,0.1438,0.0922,0.1328,0.0828,636.92,250.4,324.8,84.63,85.095,85.32,82.3125,83.58,81.9975,76.0381,613.08,600.0,20.5003,579.53,547.22,5.0
86.175,57.5625,3.05,57.5625,194.085,241.8651,385.75,2.5854,5.5075,171.5985,350.34,71.7123,712.48,18.6356,594.48,594.48,9.5743,65.7171,75.9982,2.5854,5.5075,11.1002,15.6938,9.1124,171.598,350.34,712.48,74.5801,32.69,6.448,4.216,12.113,96.96,67.7075,14.6526,0.14,0.089,0.094,0.0905,0.1468,0.094,0.1358,0.0847,636.6,250.35,324.75,84.5775,85.05,85.3425,82.275,83.5275,82.0425,76.0304,612.72,600.0,20.5061,579.68,547.37,5.0
86.7,57.6,3.8469,57.6,193.5,241.5896,384.05,2.5846,5.4725,171.4365,350.04,71.7147,711.68,18.6601,594.36,594.36,9.5748,65.7165,76.0194,2.5846,5.4725,11.0996,15.6931,9.1069,171.43,350.04,711.68,74.6426,32.7,6.563,4.29,12.113,94.224,65.7935,14.6568,0.1426,0.0908,0.0957,0.0922,0.1494,0.0957,0.1385,0.0864,636.2,250.35,324.75,84.63,85.0425,85.2975,82.275,83.535,82.0425,76.0353,612.27,600.0,20.5119,579.83,547.49,5.0
86.15,57.5625,3.6172,57.525,192.96,240.4531,384.0,2.5838,5.44,171.315,349.74,71.717,711.04,18.6843,594.3,594.3,9.5767,65.7164,76.0417,2.5838,5.44,11.0989,15.6923,9.1025,171.318,349.74,711.04,74.757,32.715,6.673,4.357,12.114,91.74,64.0335,14.6696,0.145,0.0925,0.0972,0.0938,0.1519,0.0971,0.141,0.088,635.76,250.35,324.7,84.645,85.08,85.3275,82.305,83.4975,81.9975,76.0421,611.82,600.0,20.5178,579.98,547.64,5.0
86.1,57.5625,3.0562,57.6,192.6675,240.6597,383.35,2.5834,5.41,171.2205,349.47,71.7204,710.4,18.7073,594.36,594.36,9.5781,65.7166,76.0634,2.5834,5.41,11.0982,15.6946,9.0992,171.22,349.47,710.4,74.8226,32.725,6.776,4.417,12.114,89.502,62.4385,14.674,0.1471,0.094,0.0985,0.0951,0.1542,0.0985,0.1432,0.0895,635.28,250.3,324.7,84.6825,85.095,85.29,82.2975,83.4975,81.9825,76.0583,611.31,600.0,20.5236,580.13,547.79,5.0
86.95,57.525,2.8984,57.5625,192.375,239.4544,381.8,2.5832,5.3825,171.153,349.23,71.7248,709.76,18.7301,594.42,594.42,9.5808,65.7175,76.0849,2.5832,5.3825,11.1013,15.6948,9.0959,171.15,349.23,709.76,74.8895,32.735,6.872,4.471,12.116,87.468,60.992,14.6784,0.1491,0.0953,0.0998,0.0964,0.1562,0.0998,0.1452,0.0908,634.76,250.3,324.65,84.69,85.095,85.3425,82.3425,83.5125,81.9975,76.0764,610.8,600.0,20.5294,580.28,547.94,5.0
86.15,57.5625,3.4047,57.6,191.6325,239.5577,381.8,2.5838,5.36,171.099,349.02,71.7283,709.36,18.7533,594.42,594.42,9.5827,65.7192,76.1037,2.5838,5.36,11.1019,15.6951,9.0942,171.094,349.02,709.36,75.0083,32.75,6.961,4.52,12.118,85.626,59.6775,14.6829,0.1508,0.0966,0.1009,0.0975,0.1579,0.1009,0.147,0.092,634.2,250.3,324.65,84.675,85.1175,85.3575,82.305,83.52,82.02,76.1042,610.23,600.0,20.5353,580.43,548.06,5.0
86.025,57.5625,2.9641,57.6375,191.5875,238.9378,381.2,2.584,5.335,171.0585,348.84,71.7318,709.04,18.7736,594.66,594.66,9.5856,65.7216,76.1232,2.584,5.335,11.1024,15.6953,9.092,171.052,348.84,709.04,75.0782,32.76,7.044,4.565,12.119,83.94,58.495,14.6873,0.1525,0.0977,0.1019,0.0986,0.1596,0.1018,0.1487,0.0931,633.64,250.25,324.65,84.6525,85.1325,85.38,82.3275,83.505,82.0575,76.1305,609.69,600.0,20.5411,580.55,548.21,5.0
86.625,57.6,3.6016,57.5625,191.2275,238.3179,379.95,2.5842,5.315,171.045,348.66,71.737,708.56,18.7928,594.9,594.9,9.5883,65.724,76.1424,2.5842,5.315,11.0993,15.6956,9.0904,171.038,348.66,708.56,75.1495,32.77,7.121,4.606,12.121,82.38,57.417,14.7004,0.1539,0.0987,0.1028,0.0995,0.1611,0.1028,0.1502,0.0941,633.08,250.25,324.6,84.6525,85.1025,85.35,82.305,83.46,82.0875,76.1627,609.12,600.0,20.5469,580.7,548.33,5.0
86.45,57.6,3.6641,57.525,190.44,238.1457,379.8,2.5848,5.295,171.0315,348.48,71.7418,708.24,18.8126,595.02,595.02,9.5912,65.7269,76.16,2.5848,5.295,11.0986,15.6928,9.0887,171.038,348.48,708.24,75.2726,32.785,7.193,4.644,12.123,80.916,56.427,14.7051,0.1553,0.0997,0.1037,0.1004,0.1626,0.1037,0.1517,0.095,632.48,250.25,324.6,84.69,85.08,85.3725,82.32,83.49,82.035,76.1935,608.58,600.0,20.5528,580.85,548.48,5.0
86.875,57.5625,3.6172,57.525,190.08,237.2847,378.2,2.5852,5.2775,171.0315,348.33,71.7464,708.0,18.8311,595.2,595.2,9.5943,65.7296,76.1775,2.5852,5.2775,11.0979,15.6921,9.0882,171.024,348.33,708.0,75.347,32.795,7.26,4.681,12.124,79.524,55.514,14.7184,0.1567,0.1006,0.1045,0.1013,0.164,0.1045,0.1531,0.0959,631.92,250.2,324.55,84.7275,85.0725,85.38,82.365,83.5125,82.065,76.2302,608.01,600.0,20.5586,580.97,548.6,5.0
86.625,57.6,3.5703,57.525,190.35,236.8026,377.5,2.5858,5.2575,171.0045,348.18,71.7514,707.76,18.8496,595.32,595.32,9.5985,65.7333,76.1937,2.5858,5.2575,11.101,15.6913,9.0871,171.01,348.18,707.76,75.4226,32.805,7.323,4.716,12.129,78.174,54.6395,14.7234,0.158,0.1015,0.1053,0.102,0.1653,0.1052,0.1544,0.0967,631.32,250.2,324.55,84.7575,85.0425,85.3575,82.3725,83.4675,82.065,76.2693,607.44,600.0,20.5644,581.09,548.72,5.0
86.175,57.6,3.5422,57.6375,190.1475,236.9748,377.6,2.586,5.24,171.0045,348.03,71.7568,707.52,18.8668,595.5,595.5,9.6017,65.7367,76.2107,2.586,5.24,11.1016,15.6936,9.0865,171.01,348.03,707.52,75.5501,32.82,7.383,4.751,12.131,76.86,53.8145,14.7284,0.1592,0.1023,0.106,0.1028,0.1666,0.106,0.1557,0.0975,630.72,250.2,324.55,84.7875,85.0575,85.3725,82.41,83.4225,82.0125,76.3106,606.87,600.0,20.5703,581.24,548.84,5.0
86.7,57.5625,3.0531,57.525,189.9675,236.4582,376.4,2.5866,5.225,171.0315,347.88,71.7625,707.28,18.8833,595.68,595.68,9.6063,65.7411,76.226,2.5866,5.225,11.1022,15.6938,9.0855,171.038,347.88,707.28,75.6289,32.83,7.44,4.786,12.134,75.552,53.0115,14.7334,0.1605,0.1031,0.1067,0.1036,0.1679,0.1067,0.157,0.0983,630.16,250.15,324.5,84.765,85.095,85.4025,82.38,83.415,82.0275,76.3505,606.33,600.0,20.5761,581.36,548.96,5.0
86.2,57.5625,3.7641,57.6,189.585,236.1482,376.35,2.5868,5.2075,171.0315,347.76,71.7687,707.04,18.9006,595.74,595.74,9.6108,65.7453,76.242,2.5868,5.2075,11.099,15.6941,9.0843,171.038,347.76,707.04,75.7089,32.84,7.495,4.821,12.136,74.25,52.2305,14.7384,0.1617,0.104,0.1075,0.1043,0.1692,0.1074,0.1583,0.0991,629.56,250.15,324.5,84.75,85.05,85.4025,82.395,83.475,81.99,76.3963,605.76,600.0,20.5819,581.48,549.08,5.0
86.75,57.5625,3.3734,57.6,189.2475,235.8383,375.85,2.5876,5.19,171.0315,347.61,71.7745,706.88,18.9168,595.86,595.86,9.6147,65.7497,76.2554,2.5876,5.19,11.0983,15.6943,9.0838,171.038,347.61,706.88,75.8408,32.855,7.549,4.857,12.138,72.936,51.455,14.7521,0.163,0.1048,0.1082,0.1051,0.1705,0.1082,0.1596,0.0999,628.96,250.15,324.45,84.765,85.0875,85.4325,82.365,83.49,82.02,76.4444,605.19,600.0,20.5878,581.57,549.2,5.0
86.15,57.5625,3.6344,57.6,188.55,235.3906,375.1,2.5876,5.1725,171.0315,347.46,71.7813,706.64,18.9333,595.92,595.92,9.6186,65.7543,76.271,2.5876,5.1725,11.0977,15.6946,9.0833,171.038,347.46,706.64,75.9239,32.865,7.601,4.893,12.141,71.61,50.674,14.7573,0.1643,0.1056,0.1089,0.1058,0.1718,0.1089,0.1609,0.1007,628.4,250.15,324.45,84.735,85.065,85.455,82.3875,83.445,81.975,76.4949,604.62,600.0,20.5936,581.69,549.29,5.0
86.15,57.525,3.4937,57.6,188.4825,234.4951,373.9,2.5878,5.1525,171.0585,347.31,71.7884,706.4,18.9488,596.04,596.04,9.624,65.7593,76.2857,2.5878,5.1525,11.1007,15.6948,9.0821,171.052,347.31,706.4,76.0083,32.875,7.653,4.929,12.143,70.272,49.893,14.7712,0.1655,0.1065,0.1097,0.1066,0.1731,0.1097,0.1622,0.1015,627.8,250.1,324.45,84.75,85.0425,85.395,82.4175,83.445,81.975,76.5513,604.02,600.0,20.5994,581.81,549.41,5.0
86.4,57.5625,2.9453,57.6,188.0775,234.6673,373.2,2.588,5.135,171.0585,347.16,71.7959,706.16,18.9653,596.04,596.04,9.6292,65.7652,76.3002,2.588,5.135,11.1013,15.6951,9.081,171.052,347.16,706.16,76.1445,32.89,7.705,4.966,12.147,68.916,49.0955,14.7768,0.1668,0.1073,0.1104,0.1074,0.1745,0.1104,0.1636,0.1023,627.2,250.1,324.4,84.7725,85.0575,85.4025,82.4325,83.4675,81.9675,76.6065,603.45,600.0,20.6053,581.9,549.5,5.0
86.3,57.6,3.4688,57.525,187.605,234.4607,372.55,2.588,5.1175,171.072,347.01,71.8025,706.08,18.9818,596.04,596.04,9.6346,65.7709,76.3152,2.588,5.1175,11.1019,15.6953,9.0799,171.08,347.01,706.08,76.232,32.9,7.757,5.003,12.15,67.548,48.2925,14.7823,0.1681,0.1082,0.1112,0.1081,0.1758,0.1112,0.1649,0.1031,626.56,250.1,324.4,84.7425,85.0275,85.395,82.4475,83.5125,81.9675,76.6677,602.85,600.0,20.6111,582.02,549.62,5.0
86.9,57.6,3.5594,57.525,187.065,234.2197,372.45,2.5882,5.0975,171.099,346.86,71.8105,705.84,18.9983,596.04,596.04,9.6403,65.7768,76.3295,2.5882,5.0975,11.0987,15.6956,9.0788,171.094,346.86,705.84,76.3208,32.91,7.808,5.041,12.154,66.168,47.473,14.7879,0.1694,0.109,0.112,0.1089,0.1772,0.1119,0.1663,0.104,625.96,250.05,324.35,84.7725,85.02,85.35,82.425,83.535,81.99,76.7351,602.22,600.0,20.6169,582.11,549.71,5.0
86.3,57.6,2.9812,57.5625,187.2675,233.5653,372.0,2.5882,5.0775,171.1125,346.71,71.8183,705.68,19.0133,596.16,596.16,9.6462,65.7829,76.3442,2.5882,5.0775,11.0981,15.6928,9.0788,171.108,346.71,705.68,76.4614,32.925,7.859,5.079,12.156,64.782,46.6535,14.7934,0.1707,0.1099,0.1127,0.1097,0.1786,0.1127,0.1676,0.1048,625.32,250.05,324.35,84.735,84.99,85.35,82.4175,83.58,82.02,76.805,601.59,600.0,20.6228,582.2,549.8,5.0
86.0,57.5625,3.0484,57.5625,186.5925,232.5666,371.15,2.5882,5.06,171.099,346.56,71.8269,705.44,19.0293,596.16,596.16,9.6523,65.7893,76.3589,2.5882,5.06,11.0974,15.6921,9.0778,171.108,346.56,705.44,76.5532,32.935,7.911,5.117,12.158,63.396,45.823,14.799,0.1721,0.1108,0.1135,0.1105,0.1799,0.1135,0.169,0.1056,624.68,250.05,324.35,84.7575,85.0275,85.38,82.4175,83.61,82.02,76.8775,600.96,600.0,20.6286,582.29,549.89,5.0
86.5,57.5625,3.5437,57.525,186.615,232.2911,370.6,2.5878,5.04,171.126,346.41,71.8347,705.36,19.0461,596.1,596.1,9.6573,65.796,76.3752,2.5878,5.04,11.1005,15.6913,9.0761,171.122,346.41,705.36,76.6464,32.945,7.962,5.155,12.161,62.016,44.998,14.8046,0.1734,0.1116,0.1143,0.1113,0.1813,0.1142,0.1704,0.1065,624.0,250.05,324.3,84.765,85.0275,85.38,82.4475,83.6475,81.9675,76.9526,600.33,600.0,20.6344,582.38,549.98,5.0
86.75,57.5625,3.6766,57.5625,186.8175,232.4288,370.0,2.5894,5.02,171.2475,346.26,71.8419,705.36,19.0623,596.1,596.1,9.6627,65.8022,76.3844,2.5894,5.02,11.101,15.6936,9.0772,171.248,346.26,705.36,76.7914,32.96,8.013,5.193,12.163,60.642,44.1675,14.8101,0.1747,0.1125,0.1151,0.1121,0.1827,0.115,0.1718,0.1073,623.32,250.0,324.3,84.7875,85.0275,85.3575,82.4025,83.6625,81.975,77.0339,599.67,600.0,20.6403,582.47,550.07,5.0
86.825,57.5625,3.625,57.5625,186.3225,231.9122,369.4,2.588,5.0,171.153,346.11,71.8523,704.96,19.0786,596.1,596.1,9.6696,65.8098,76.4029,2.588,5.0,11.1016,15.6938,9.0739,171.15,346.11,704.96,76.8876,32.97,8.064,5.23,12.165,59.286,43.3425,14.8243,0.176,0.1134,0.1159,0.1129,0.184,0.1158,0.1731,0.1081,622.64,250.0,324.3,84.7575,85.005,85.32,82.425,83.6775,82.0125,77.1216,598.98,600.0,20.6461,582.56,550.13,5.0
86.7,57.525,3.4547,57.5625,185.7375,231.5678,368.85,2.5886,4.98,171.18,345.96,71.862,704.72,19.0933,596.22,596.22,9.6763,65.8173,76.4157,2.5886,4.98,11.0985,15.6941,9.0744,171.178,345.96,704.72,76.9851,32.98,8.115,5.266,12.167,57.948,42.523,14.8301,0.1773,0.1142,0.1166,0.1137,0.1854,0.1166,0.1744,0.1089,621.92,250.0,324.25,84.7425,85.035,85.3575,82.4175,83.6625,82.05,77.2122,598.29,600.0,20.6519,582.62,550.22,5.0
86.525,57.525,3.1891,57.5625,185.4225,231.7056,368.9,2.5876,4.9625,171.18,345.81,71.8709,704.64,19.1091,596.22,596.22,9.6832,65.8249,76.4337,2.5876,4.9625,11.0978,15.6943,9.0722,171.178,345.81,704.64,77.1345,32.995,8.165,5.302,12.17,56.64,41.709,14.8359,0.1785,0.1151,0.1174,0.1145,0.1866,0.1174,0.1757,0.1097,621.24,249.95,324.25,84.72,84.9975,85.35,82.44,83.6325,82.0125,77.3055,597.6,600.0,20.6578,582.71,550.28,5.0
86.725,57.6,2.8547,57.5625,185.4675,231.6712,368.2,2.5882,4.9425,171.2205,345.66,71.8799,704.56,19.1241,596.28,596.28,9.6896,65.8328,76.4469,2.5882,4.9425,11.0971,15.6946,9.0722,171.22,345.66,704.56,77.2351,33.005,8.215,5.337,12.174,55.356,40.906,14.8418,0.1797,0.1159,0.1181,0.1152,0.1879,0.1181,0.177,0.1105,620.52,249.95,324.2,84.6675,84.99,85.335,82.41,83.625,82.035,77.4016,596.91,600.0,20.6636,582.77,550.34,5.0
86.975,57.6,3.7937,57.5625,184.8825,231.1201,368.25,2.59,4.9225,171.3555,345.51,71.8865,704.8,19.1396,596.28,596.28,9.6953,65.8395,76.4549,2.59,4.9225,11.0994,15.6941,9.0744,171.346,345.51,704.8,77.337,33.015,8.264,5.37,12.177,54.096,40.1195,14.8476,0.181,0.1167,0.1188,0.116,0.1892,0.1188,0.1782,0.1113,619.76,249.95,324.2,84.705,85.05,85.32,82.44,83.64,82.005,77.5043,596.19,600.0,20.6694,582.83,550.4,5.0
86.0,57.525,3.6156,57.6,184.725,230.638,367.8,2.5886,4.905,171.2745,345.39,71.8978,704.4,19.1551,596.28,596.28,9.7029,65.8482,76.4727,2.5886,4.905,11.0998,15.6941,9.0711,171.262,345.39,704.4,77.4907,33.03,8.312,5.404,12.178,52.872,39.344,14.8534,0.1821,0.1175,0.1196,0.1167,0.1904,0.1195,0.1794,0.112,619.0,249.95,324.2,84.7425,85.005,85.29,82.44,83.6475,82.035,77.6136,595.44,600.0,20.6753,582.89,550.46,5.0
86.275,57.5625,3.6469,57.6,184.8375,230.3625,367.15,2.5888,4.8875,171.3015,345.24,71.9078,704.24,19.1699,596.34,596.34,9.7096,65.8559,76.4862,2.5888,4.8875,11.1001,15.6941,9.0711,171.29,345.24,704.24,77.5958,33.04,8.359,5.436,12.18,51.684,38.5905,14.8593,0.1832,0.1182,0.1203,0.1174,0.1915,0.1202,0.1806,0.1128,618.28,249.9,324.15,84.75,85.0275,85.305,82.4625,83.5875,82.005,77.7223,594.72,600.0,20.6811,582.95,550.52,5.0
86.15,57.6,3.4,57.5625,184.7925,229.8114,366.75,2.59,4.8675,171.3015,345.12,71.9149,704.48,19.1844,596.4,596.4,9.7155,65.8635,76.4957,2.59,4.8675,11.1004,15.6941,9.0733,171.304,345.12,704.48,77.702,33.05,8.405,5.466,12.183,50.526,37.8535,14.8651,0.1843,0.119,0.1209,0.1181,0.1927,0.1209,0.1817,0.1135,617.52,249.9,324.15,84.6975,85.0575,85.3275,82.425,83.5575,81.975,77.8375,593.97,600.0,20.7022,582.98,550.58,5.0
86.05,57.5625,3.2641,57.6,184.2975,230.1214,366.05,2.5888,4.85,171.3555,344.97,71.9267,704.08,19.1964,596.64,596.64,9.7227,65.8719,76.5127,2.5888,4.85,11.1008,15.6941,9.0701,171.36,344.97,704.08,77.8095,33.06,8.451,5.496,12.185,49.404,37.133,14.8709,0.1854,0.1197,0.1216,0.1188,0.1938,0.1216,0.1829,0.1142,616.72,249.9,324.15,84.7275,85.05,85.29,82.3875,83.5875,81.96,77.9558,593.22,600.0,20.7085,583.04,550.64,5.0
86.125,57.5625,3.4094,57.5625,184.5225,229.226,365.45,2.589,4.835,171.396,344.85,71.9359,704.08,19.2119,596.52,596.52,9.7301,65.8799,76.5259,2.589,4.835,11.0981,15.6941,9.0701,171.388,344.85,704.08,77.9182,33.07,8.495,5.525,12.187,48.318,36.44,14.8768,0.1864,0.1204,0.1222,0.1194,0.1949,0.1222,0.1839,0.1149,615.96,249.9,324.1,84.7575,85.065,85.275,82.395,83.625,81.9525,78.0772,592.47,600.0,20.7149,583.07,550.67,5.0
86.5,57.525,3.3453,57.525,184.1625,229.0193,365.9,2.589,4.8175,171.45,344.73,71.9464,703.92,19.2248,596.64,596.64,9.737,65.8885,76.5397,2.589,4.8175,11.0974,15.6941,9.0695,171.444,344.73,703.92,78.0789,33.085,8.538,5.553,12.19,47.262,35.758,14.8826,0.1875,0.1211,0.1229,0.1201,0.1959,0.1228,0.185,0.1155,615.16,249.85,324.1,84.7575,85.11,85.3125,82.395,83.5875,81.945,78.2015,591.72,600.0,20.7212,583.13,550.7,5.0
86.375,57.6,3.0781,57.525,184.185,229.3637,364.95,2.5908,4.8,171.4905,344.61,71.9528,704.32,19.2381,596.7,596.7,9.7424,65.8959,76.5467,2.5908,4.8,11.0997,15.6941,9.0722,171.486,344.61,704.32,78.1907,33.095,8.58,5.58,12.192,46.23,35.098,14.8884,0.1884,0.1218,0.1235,0.1207,0.197,0.1234,0.186,0.1162,614.4,249.85,324.1,84.7725,85.1175,85.2975,82.38,83.5875,81.96,78.3289,590.97,600.0,20.7275,583.16,550.73,5.0
86.725,57.5625,3.3812,57.6,183.7575,229.1571,365.0,2.5896,4.785,171.504,344.49,71.9642,704.0,19.2504,596.82,596.82,9.7503,65.9053,76.5627,2.5896,4.785,11.1001,15.6941,9.0695,171.5,344.49,704.0,78.3039,33.105,8.621,5.606,12.194,45.234,34.449,14.8943,0.1894,0.1224,0.1241,0.1213,0.198,0.124,0.187,0.1168,613.6,249.85,324.05,84.7575,85.1325,85.26,82.395,83.5875,81.9375,78.4631,590.19,600.0,20.7338,583.19,550.76,5.0
86.725,57.6,3.2062,57.5625,183.8475,228.7094,364.15,2.5906,4.7675,171.6525,344.37,71.9723,704.16,19.2644,596.76,596.76,9.7565,65.9123,76.5719,2.5906,4.7675,11.1004,15.6941,9.0717,171.654,344.37,704.16,78.4182,33.115,8.662,5.631,12.196,44.268,33.822,14.9001,0.1903,0.1231,0.1246,0.1219,0.199,0.1246,0.188,0.1174,612.8,249.85,324.05,84.705,85.1625,85.2675,82.365,83.6025,81.93,78.5967,589.44,600.0,20.7402,583.19,550.79,5.0
86.4,57.6,2.8875,57.6,183.78,228.7783,364.05,2.5896,4.7525,171.585,344.28,71.9839,703.84,19.2764,596.88,596.88,9.7639,65.9217,76.5874,2.5896,4.7525,11.1007,15.6941,9.0695,171.584,344.28,703.84,78.5339,33.125,8.701,5.656,12.198,43.32,33.2115,14.9059,0.1912,0.1237,0.1252,0.1225,0.1999,0.1252,0.1889,0.118,612.0,249.8,324.05,84.7125,85.1775,85.2825,82.41,83.625,81.9225,78.737,588.66,600.0,20.7465,583.22,550.82,5.0
86.675,57.525,3.5172,57.6,183.06,228.0551,363.5,2.591,4.7375,171.6255,344.16,71.9911,704.16,19.2878,597.0,597.0,9.7701,65.9294,76.5952,2.591,4.7375,11.0973,15.6941,9.0722,171.626,344.16,704.16,78.6507,33.135,8.739,5.68,12.2,42.402,32.623,14.9118,0.1921,0.1243,0.1258,0.123,0.2008,0.1258,0.1898,0.1186,611.2,249.8,324.0,84.7125,85.1325,85.26,82.425,83.5875,81.9225,78.8805,587.88,600.0,20.7528,583.22,550.85,5.0
86.25,57.5625,3.0453,57.5625,183.1725,228.5716,363.35,2.59,4.7225,171.6525,344.07,72.0027,703.84,19.3004,597.0,597.0,9.7775,65.9383,76.6102,2.59,4.7225,11.0964,15.6941,9.0695,171.654,344.07,703.84,78.7689,33.145,8.776,5.703,12.203,41.508,32.0345,14.9176,0.193,0.1249,0.1263,0.1236,0.2017,0.1262,0.1907,0.1192,610.4,249.8,324.0,84.6675,85.11,85.2675,82.4025,83.55,81.8775,79.0235,587.13,600.0,20.7591,583.25,550.85,5.0
86.25,57.5625,2.9469,57.6,182.3175,227.4696,363.4,2.5914,4.7075,171.8145,343.95,72.0098,704.16,19.3113,597.12,597.12,9.7829,65.9459,76.6174,2.5914,4.7075,11.0992,15.6941,9.0722,171.808,343.95,704.16,78.8376,33.15,8.813,5.725,12.205,40.632,31.468,14.9234,0.1938,0.1255,0.1268,0.1242,0.2026,0.1268,0.1916,0.1197,609.6,249.8,324.0,84.705,85.065,85.3125,82.4025,83.5875,81.87,79.1732,586.35,600.0,20.7655,583.25,550.85,5.0
86.925,57.6,3.5844,57.525,182.88,227.5385,362.55,2.5906,4.6925,171.747,343.86,72.0208,703.92,19.3233,597.12,597.12,9.7908,65.9549,76.6312,2.5906,4.6925,11.0995,15.6941,9.0701,171.752,343.86,703.92,78.9576,33.16,8.848,5.747,12.207,39.78,30.9125,14.9293,0.1946,0.126,0.1273,0.1247,0.2034,0.1273,0.1924,0.1203,608.8,249.75,323.95,84.6675,85.05,85.335,82.35,83.61,81.8925,79.326,585.57,600.0,20.7718,583.25,550.85,5.0
