TIA2877.PV,TI_1145.PV,TIA2874.PV,PIC1101A.PV,PRA1102.PV,AR1410B.PV,DR1103.PV,FRCA1112.MV,PDRCA1109.PV,TI1132.PV,TIC_1101.PV,TIC_1101.MV,FT_1122.PV,PDR1401.PV,FIC_1122.MV,FIC_1122.PV,FIC_1121.PV,TI_1142.PV,TIA2875.PV,TI1133.PV,PI_1132B.PV,FI_1127.PV,TIA2876.PV,PDRSA1104.PV,LRCA1101.MV,LRCA1101.PV,FRC1424.PV,PDR1103.PV,FRC1102.MV,FIC_1127.PV,FIC_1127.MV,DR1105.PV,FRC1113.PV,FRC1113.MV,FI1113.PV,PI_1138A.PV,DR1108.PV,FI1902.PV,FRCA1110.MV,TIA2872.PV,PI_1180.PV,TRC1118A.MV,FT_1121.PV,PR1102A.PV,FRSA1101.PV,TI1105A.PV,TIA2873.PV,DR1106.PV,FRQ1623.PV,PI_1134.PV,TIC_1155.MV,FI1424.PV,DR1110.PV,DR1107.PV,PI_1132A.PV,PI_1182.PV,PDR1106.PV,FRC1107.MV,TIC_1101.SV,PDI_1109.PV
81.9525,487.76,85.38,14.8704,0.1249,86.75,57.6,15.7344,45.03,284.6,517.95,42.996,709.76,12.306,72.2855,709.76,342.99,516.26,82.2825,370.4,0.129,599.76,83.4375,25.2475,72.1788,33.19,4.565,9.619,9.9835,599.76,19.4571,3.9656,2.5996,76.7835,2.5996,0.1291,357.9934,174.204,11.1287,84.5325,0.2103,14.7271,342.99,0.199,174.216,537.72,85.0575,57.525,9.1091,0.1317,20.4318,4.565,570.9,286.4925,0.1775,0.1316,4.049,66.2223,520,45.03
81.9675,487.76,85.38,14.8715,0.1249,86.225,57.5625,15.7347,44.91,284.55,517.92,43.008,709.76,12.307,72.2859,709.76,342.99,516.26,82.275,370.3,0.129,599.76,83.4,25.2255,72.2026,33.19,4.565,9.621,9.9844,599.76,19.4581,4.4891,2.5994,76.7848,2.5994,0.1292,357.408,173.9205,11.1288,84.495,0.2104,14.7158,342.99,0.1991,173.908,537.68,85.02,57.6,9.1091,0.1317,20.4322,4.565,571.35,286.4475,0.1778,0.1317,4.078,66.2224,520,44.91
81.96,487.76,85.3575,14.8726,0.125,86.55,57.5625,15.7349,44.808,284.5,517.89,43.0202,709.76,12.307,72.2862,709.76,342.99,516.26,82.2975,370.2,0.1291,599.88,83.4225,25.176,72.2263,33.19,4.5625,9.624,9.9848,599.88,19.4576,4.4891,2.5994,76.7855,2.5994,0.1292,357.4424,173.5695,11.1289,84.51,0.2104,14.7044,342.99,0.1992,173.558,537.6,85.0575,57.5625,9.1086,0.1318,20.4326,4.5625,570.55,286.335,0.1779,0.1318,4.099,66.2226,520,44.808
82.005,487.76,85.4025,14.8737,0.125,86.175,57.6,15.7352,45.012,284.4,517.86,43.0325,709.92,12.308,72.2854,709.92,342.99,516.26,82.305,370.1,0.1291,599.94,83.4675,25.11,72.1995,33.185,4.5625,9.627,9.9845,599.94,19.4573,4.0141,2.5994,76.7863,2.5994,0.1292,357.408,173.934,11.1289,84.495,0.2103,14.6931,342.99,0.199,173.936,537.6,85.065,57.6,9.1091,0.1318,20.433,4.5625,570.6,287.055,0.1776,0.1318,4.104,66.2228,520,45.012
82.0125,487.76,85.4325,14.8748,0.1249,86.925,57.525,15.7354,45.126,284.35,517.86,43.0411,709.92,12.308,72.2855,709.92,342.99,516.23,82.305,370,0.129,599.94,83.4975,25.1375,72.2226,33.185,4.565,9.626,9.9847,599.94,19.4576,4.0141,2.5994,76.787,2.5994,0.1292,358.0967,173.556,11.129,84.495,0.2102,14.6818,342.99,0.1989,173.558,537.56,85.1025,57.5625,9.1091,0.1317,20.4334,4.565,571,287.1,0.1773,0.1317,4.084,66.2229,520,45.126
82.005,487.76,85.4625,14.8759,0.1249,86.425,57.5625,15.7357,45.24,284.25,517.86,43.0498,709.92,12.309,72.2856,709.92,342.99,516.23,82.3125,369.95,0.1289,600,83.52,25.187,72.2457,33.185,4.565,9.625,9.9848,600,19.4571,4.2391,2.6,76.7855,2.6,0.1291,357.3391,174.285,11.1291,84.5325,0.2101,14.6704,342.99,0.1988,174.286,537.6,85.1325,57.525,9.1096,0.1317,20.4338,4.565,570.9,286.4925,0.1772,0.1316,4.064,66.2231,520,45.24
81.9975,487.76,85.425,14.877,0.1248,86.625,57.6,15.7329,45.318,284.2,517.92,43.0509,710,12.309,72.2851,710,343.02,516.23,82.35,369.85,0.1289,600.06,83.505,25.242,72.2182,33.18,4.5675,9.623,9.985,600.06,19.4563,4.0469,2.6002,76.7848,2.6002,0.129,357.5113,173.7315,11.1292,84.57,0.2099,14.6591,343.02,0.1987,173.726,537.56,85.1625,57.6,9.1102,0.1316,20.4343,4.5675,570.7,286.2225,0.1774,0.1316,4.064,66.2233,520,45.318
81.99,487.73,85.4175,14.8782,0.1248,86.775,57.5625,15.7322,45.414,284.1,517.95,43.0555,710,12.309,72.2851,710,343.02,516.23,82.35,369.75,0.1289,600.06,83.475,25.297,72.2407,33.18,4.5675,9.621,9.9852,600.06,19.4561,4.8359,2.6002,76.7845,2.6002,0.129,358.0623,174.1095,11.1293,84.5925,0.2099,14.6478,343.02,0.1986,174.118,537.64,85.17,57.5625,9.1102,0.1316,20.4347,4.5675,571.05,286.8525,0.1776,0.1315,4.08,66.2234,520,45.414
81.99,487.73,85.4325,14.8793,0.1247,86.95,57.6,15.7314,45.486,284.05,518.01,43.0563,710,12.31,72.2851,710,343.02,516.23,82.3725,369.65,0.1288,600.12,83.4375,25.341,72.2632,33.18,4.57,9.619,9.9853,600.12,19.4551,4.0906,2.6004,76.7835,2.6004,0.1289,357.7523,173.772,11.1293,84.6225,0.2098,14.6364,343.02,0.1986,173.768,537.64,85.1925,57.525,9.1108,0.1315,20.4351,4.57,571.4,286.6275,0.1778,0.1315,4.102,66.2236,520,45.486
81.9675,487.73,85.4025,14.8804,0.1247,86.7,57.5625,15.7337,45.552,284,518.04,43.0606,710,12.31,72.2851,710,343.05,516.23,82.3875,369.55,0.1288,600.12,83.445,25.385,72.2351,33.175,4.57,9.617,9.9848,600.12,19.4546,4.0906,2.5998,76.7853,2.5998,0.1289,357.8901,174.096,11.1294,84.615,0.2098,14.6251,343.05,0.1985,174.09,537.72,85.185,57.6375,9.1102,0.1315,20.4355,4.57,570.9,287.145,0.178,0.1314,4.121,66.2238,520,45.552
81.9975,487.73,85.35,14.8815,0.1247,86.85,57.6,15.7339,45.594,283.9,518.13,43.0572,710.08,12.311,72.2845,710.08,343.05,516.23,82.425,369.45,0.1288,600.12,83.4075,25.418,72.257,33.175,4.5725,9.615,9.9847,600.12,19.4541,4.2047,2.6,76.7848,2.6,0.1289,357.649,173.421,11.1295,84.63,0.2097,14.6138,343.05,0.1984,173.432,537.76,85.14,57.5625,9.1102,0.1315,20.4359,4.5725,570.5,286.4925,0.1781,0.1314,4.135,66.224,520,45.594
82.02,487.73,85.38,14.8826,0.1247,86.6,57.525,15.7342,45.654,283.85,518.19,43.0573,710.08,12.311,72.2844,710.08,343.05,516.2,82.365,369.35,0.1288,600.18,83.4075,25.4455,72.2788,33.175,4.5725,9.614,9.9846,600.18,19.4528,4.1828,2.6,76.7848,2.6,0.1288,357.5113,174.015,11.1296,84.6,0.2097,14.6024,343.05,0.1984,174.02,537.84,85.1775,57.6,9.1102,0.1314,20.4363,4.5725,570.5,286.9875,0.1781,0.1314,4.145,66.2241,520,45.654
81.9825,487.73,85.3575,14.8837,0.1246,86.675,57.525,15.7344,45.672,283.75,518.22,43.0608,710.08,12.312,72.2842,710.08,343.05,516.2,82.35,369.25,0.1288,600,83.3775,25.4675,72.3007,33.175,4.5725,9.612,9.9853,600,19.4543,4.7906,2.6006,76.7825,2.6006,0.1288,357.3735,174.285,11.1297,84.5925,0.2097,14.5911,343.05,0.1984,174.286,537.92,85.2,57.5625,9.1108,0.1314,20.4367,4.5725,570.9,286.92,0.1782,0.1314,4.15,66.2243,520,45.672
81.9825,487.73,85.365,14.8762,0.1246,86.125,57.6,15.7347,45.648,283.7,518.25,43.0643,709.92,12.312,72.2854,709.92,343.05,516.2,82.3875,369.2,0.1288,600,83.34,25.484,72.3226,33.175,4.5725,9.611,9.9854,600,19.4543,4.7906,2.6,76.784,2.6,0.1288,358.0279,174.2985,11.1297,84.555,0.2097,14.5798,343.05,0.1984,174.3,537.92,85.1775,57.525,9.1102,0.1314,20.4372,4.5725,570.6,286.965,0.1782,0.1314,4.155,66.2237,520,45.648
81.93,487.73,85.335,14.8771,0.1246,86.825,57.5625,15.7349,45.6,283.65,518.25,43.0714,709.92,12.312,72.2855,709.92,343.05,516.2,82.3425,369.1,0.1288,600,83.325,25.4895,72.3445,33.175,4.5725,9.61,9.9856,600,19.4543,4.5031,2.6,76.784,2.6,0.1288,357.8557,174.177,11.1298,84.5625,0.2098,14.5684,343.05,0.1984,174.174,537.96,85.14,57.5625,9.1102,0.1314,20.4376,4.5725,571.2,286.4025,0.1784,0.1314,4.162,66.2244,520,45.6
81.9675,487.73,85.35,14.8779,0.1247,86.4,57.6,15.7352,45.552,283.55,518.31,43.0709,709.92,12.312,72.2856,709.92,343.05,516.2,82.3275,369,0.1288,600,83.3175,25.4785,72.3663,33.175,4.5725,9.61,9.985,600,19.4543,4.5125,2.6,76.784,2.6,0.1288,358.1656,173.7315,11.1299,84.5625,0.2098,14.5571,343.05,0.1985,173.726,538,85.1175,57.525,9.1102,0.1314,20.438,4.5725,570.75,286.8075,0.1784,0.1314,4.168,66.2245,520,45.552
81.9375,487.7,85.365,14.8787,0.1247,86.875,57.525,15.7354,45.516,283.5,518.34,43.074,710.08,12.311,72.2845,710.08,343.05,516.2,82.35,368.9,0.1288,599.94,83.31,25.4675,72.3882,33.175,4.5725,9.61,9.9849,599.94,19.4551,4.0156,2.6,76.784,2.6,0.1289,357.8557,173.7855,11.13,84.5325,0.2098,14.5458,343.05,0.1985,173.782,538.04,85.0725,57.5625,9.1102,0.1315,20.4384,4.5725,570.95,286.7625,0.1784,0.1314,4.17,66.2247,520,45.516
81.975,487.7,85.41,14.8796,0.1247,86.525,57.5625,15.7357,45.492,283.4,518.37,43.0769,710,12.311,72.285,710,343.05,516.2,82.3425,368.8,0.1288,599.94,83.3475,25.4455,72.4101,33.175,4.57,9.611,9.9848,599.94,19.4553,4.0156,2.6,76.784,2.6,0.1289,358.1312,173.8395,11.13,84.495,0.2098,14.5344,343.05,0.1986,173.838,538.08,85.1025,57.6,9.1102,0.1315,20.4388,4.57,571.3,286.965,0.1783,0.1314,4.166,66.2249,520,45.492
82.005,487.7,85.4025,14.889,0.1247,86.3,57.5625,15.7329,45.456,283.35,518.37,43.0835,710,12.311,72.285,710,343.02,516.2,82.38,368.7,0.1289,599.94,83.3925,25.429,72.432,33.175,4.57,9.611,9.9848,599.94,19.4556,4.3203,2.5998,76.7848,2.5998,0.1289,357.5113,174.2715,11.1301,84.4725,0.2099,14.5231,343.02,0.1986,174.272,538.12,85.1025,57.6,9.1102,0.1315,20.4392,4.57,571.4,286.3575,0.1782,0.1314,4.159,66.225,520,45.456
82.02,487.7,85.4175,14.8901,0.1247,86.6,57.5625,15.7322,45.402,283.3,518.43,43.0826,709.84,12.311,72.2862,709.84,343.02,516.2,82.365,368.6,0.1289,600.06,83.43,25.4125,72.4032,33.17,4.57,9.612,9.9854,600.06,19.4543,4.3203,2.5998,76.785,2.5998,0.1289,357.9245,173.2185,11.1302,84.51,0.2098,14.5118,343.02,0.1987,173.222,538.08,85.0575,57.5625,9.1096,0.1315,20.4397,4.57,571.2,287.1675,0.1782,0.1314,4.153,66.2252,520,45.402
82.005,487.7,85.4175,14.8912,0.1247,86.875,57.6,15.7314,45.504,283.2,518.46,43.0852,709.92,12.311,72.2859,709.92,343.02,516.2,82.395,368.5,0.1288,600.12,83.445,25.3905,72.4244,33.17,4.57,9.613,9.9856,600.12,19.4533,3.9047,2.5998,76.7853,2.5998,0.1289,357.408,173.6235,11.1265,84.54,0.2098,14.5004,343.02,0.1985,173.614,538.16,85.0725,57.5625,9.1096,0.1315,20.4401,4.57,571.35,286.3575,0.1781,0.1314,4.151,66.2254,520,45.504
82.005,487.7,85.3575,14.8837,0.1247,86.8,57.6,15.7337,45.582,283.15,518.52,43.0839,709.92,12.313,72.286,709.92,343.05,516.2,82.3575,368.4,0.1288,600.12,83.4075,25.396,72.4457,33.17,4.5725,9.612,9.9858,600.12,19.4528,4.4656,2.6,76.7848,2.6,0.1289,357.408,173.6775,11.1254,84.5625,0.2097,14.4891,343.05,0.1984,173.67,538.2,85.1175,57.5625,9.1108,0.1315,20.4405,4.5725,571.45,286.56,0.178,0.1314,4.143,66.2248,520,45.582
82.0425,487.7,85.3275,14.8846,0.1246,86.275,57.525,15.7339,45.648,283.05,518.52,43.0899,710.08,12.314,72.2849,710.08,343.05,516.2,82.3725,368.35,0.1288,600,83.43,25.4235,72.4669,33.17,4.5725,9.611,9.9852,600,19.4538,4.4656,2.6006,76.7825,2.6006,0.1288,357.3391,174.069,11.1242,84.585,0.2097,14.4778,343.05,0.1984,174.076,538.24,85.125,57.5625,9.1113,0.1314,20.4409,4.5725,571.45,286.47,0.178,0.1314,4.136,66.2247,520,45.648
82.02,487.7,85.335,14.8854,0.1246,86.35,57.6,15.7334,45.684,283,518.55,43.0921,710.08,12.314,72.2847,710.08,343.05,516.2,82.335,368.25,0.1287,600,83.4825,25.4565,72.4882,33.17,4.5725,9.609,9.9851,600,19.4538,3.9719,2.6006,76.7818,2.6006,0.1288,357.6146,174.1635,11.1268,84.5775,0.2096,14.4664,343.05,0.1984,174.16,538.28,85.1475,57.6375,9.1113,0.1314,20.4413,4.5725,570.55,286.8975,0.1781,0.1314,4.138,66.2246,520,45.684
82.005,487.7,85.3425,14.8862,0.1246,86.225,57.5625,15.7342,45.69,282.9,518.58,43.0942,710.08,12.312,72.2846,710.08,343.05,516.2,82.3725,368.15,0.1287,600.06,83.52,25.4895,72.4588,33.165,4.575,9.608,9.985,600.06,19.4531,3.9719,2.6002,76.7825,2.6002,0.1288,357.8901,174.123,11.1268,84.555,0.2096,14.4551,343.05,0.1984,174.132,538.28,85.1325,57.6,9.1108,0.1314,20.4417,4.575,570.85,286.8075,0.1782,0.1314,4.148,66.2245,520,45.69
82.0425,487.7,85.3425,14.8871,0.1246,86.475,57.5625,15.7337,45.678,282.85,518.61,43.0962,709.92,12.312,72.2857,709.92,343.05,516.2,82.3875,368.05,0.1287,600,83.4675,25.5115,72.4795,33.165,4.575,9.607,9.9849,600,19.4536,4.0672,2.6002,76.7823,2.6002,0.1288,357.5113,173.961,11.1299,84.525,0.2096,14.4438,343.05,0.1984,173.964,538.32,85.11,57.5625,9.1108,0.1314,20.4422,4.575,571.4,286.515,0.1784,0.1314,4.161,66.2245,520,45.678
82.08,487.7,85.2975,14.8879,0.1246,86.175,57.5625,15.7337,45.666,282.8,518.64,43.098,709.92,12.313,72.2859,709.92,343.05,516.2,82.4175,367.95,0.1287,600,83.445,25.517,72.5001,33.165,4.575,9.606,9.9849,600,19.4536,3.9312,2.6002,76.782,2.6002,0.1288,357.7868,173.6775,11.128,84.57,0.2096,14.4324,343.05,0.1984,173.684,538.36,85.125,57.525,9.1108,0.1314,20.4426,4.575,570.9,286.785,0.1784,0.1314,4.172,66.2244,520,45.666
82.0875,487.7,85.2525,14.8887,0.1246,86.825,57.6,15.7337,45.666,282.7,518.7,43.096,709.92,12.313,72.286,709.92,343.05,516.2,82.3875,367.85,0.1287,600,83.4225,25.517,72.5207,33.165,4.575,9.606,9.9848,600,19.4536,4.0469,2.6002,76.7818,2.6002,0.1288,358.2689,173.8125,11.1281,84.525,0.2096,14.4211,343.05,0.1984,173.81,538.4,85.095,57.6,9.1108,0.1314,20.443,4.575,570.65,286.74,0.1784,0.1314,4.176,66.2243,520,45.666
82.1175,487.7,85.29,14.8896,0.1246,86.35,57.6,15.7337,45.66,282.65,518.73,43.0975,710.08,12.313,72.2849,710.08,343.05,516.2,82.335,367.75,0.1287,600,83.445,25.5115,72.5413,33.165,4.575,9.605,9.9854,600,19.4536,4.7125,2.6002,76.7815,2.6002,0.1288,357.9934,173.664,11.1282,84.51,0.2096,14.4098,343.05,0.1984,173.656,538.44,85.1025,57.6,9.1108,0.1314,20.4434,4.575,571.05,286.4025,0.1784,0.1314,4.176,66.2242,520,45.66
82.14,487.7,85.3125,14.8904,0.1246,86.8,57.5625,15.7337,45.654,282.55,518.76,43.0989,710.08,12.313,72.2847,710.08,343.05,516.2,82.3425,367.65,0.1287,600,83.4825,25.5115,72.562,33.165,4.575,9.605,9.9856,600,19.4536,4.7125,2.6002,76.7813,2.6002,0.1288,358.3034,173.691,11.1282,84.4725,0.2096,14.3984,343.05,0.1984,173.684,538.48,85.08,57.5625,9.1108,0.1314,20.4438,4.575,570.9,286.4025,0.1784,0.1314,4.173,66.2241,520,45.654
82.1175,487.7,85.305,14.8912,0.1246,86.45,57.525,15.7337,45.648,282.5,518.76,43.1039,710.08,12.313,72.2846,710.08,343.05,516.2,82.38,367.6,0.1287,600,83.52,25.5115,72.5826,33.165,4.575,9.605,9.9858,600,19.4536,4.7703,2.6002,76.781,2.6002,0.1288,357.9245,174.123,11.1283,84.4725,0.2097,14.3871,343.05,0.1984,174.118,538.52,85.0875,57.525,9.1108,0.1314,20.4442,4.575,570.6,286.7625,0.1783,0.1314,4.171,66.224,520,45.648
82.0875,487.7,85.35,14.8921,0.1246,86.55,57.5625,15.7337,45.606,282.45,518.76,43.1089,709.92,12.313,72.2857,709.92,343.05,516.2,82.41,367.5,0.1287,600,83.505,25.5115,72.6032,33.165,4.575,9.605,9.9852,600,19.4536,4.6813,2.6002,76.7808,2.6002,0.1288,357.649,174.15,11.1284,84.5325,0.2097,14.3758,343.05,0.1984,174.146,538.52,85.0575,57.5625,9.1102,0.1314,20.4446,4.575,570.6,286.3575,0.1784,0.1314,4.169,66.224,520,45.606
82.0575,487.7,85.335,14.8843,0.1246,86.175,57.5625,15.7337,45.546,282.35,518.73,43.1176,709.92,12.314,72.2859,709.92,343.05,516.2,82.395,367.4,0.1288,600,83.5275,25.5005,72.5732,33.16,4.5725,9.605,9.9851,600,19.4536,4.6188,2.6,76.7813,2.6,0.1288,357.5457,174.312,11.1285,84.5475,0.2098,14.3644,343.05,0.1985,174.314,538.52,85.08,57.525,9.1102,0.1314,20.4451,4.5725,570.7,286.9425,0.1784,0.1314,4.171,66.2239,520,45.546
82.035,487.7,85.32,14.8848,0.1246,86.4,57.5625,15.7337,45.462,282.3,518.73,43.1228,709.92,12.314,72.286,709.92,343.05,516.2,82.4025,367.3,0.1288,599.94,83.565,25.473,72.5932,33.16,4.5725,9.606,9.985,599.94,19.4543,4.3516,2.6,76.7813,2.6,0.1288,357.3391,174.1095,11.1285,84.5625,0.2098,14.3531,343.05,0.1986,174.104,538.48,85.11,57.6375,9.1102,0.1314,20.4455,4.5725,570.7,286.5375,0.1784,0.1314,4.173,66.2245,520,45.462
82.035,487.7,85.365,14.8854,0.1247,86.375,57.6,15.7337,45.384,282.2,518.73,43.1279,710.08,12.314,72.2849,710.08,343.05,516.2,82.425,367.2,0.1288,599.94,83.52,25.44,72.6132,33.16,4.5725,9.608,9.9849,599.94,19.4546,4.3516,2.6,76.7813,2.6,0.1289,357.7179,173.475,11.1286,84.6075,0.2098,14.3418,343.05,0.1986,173.474,538.48,85.1025,57.6,9.1102,0.1315,20.4459,4.5725,570.85,286.3125,0.1784,0.1314,4.173,66.2247,520,45.384
82.005,487.7,85.35,14.8946,0.1247,86.925,57.525,15.7337,45.348,282.15,518.73,43.133,710,12.312,72.2854,710,343.02,516.2,82.38,367.1,0.1289,599.88,83.5575,25.407,72.6332,33.16,4.57,9.609,9.9849,599.88,19.4556,4.1719,2.5998,76.782,2.5998,0.1289,358.2,173.8395,11.1287,84.6225,0.2099,14.3304,343.02,0.1987,173.838,538.48,85.125,57.6,9.1102,0.1315,20.4463,4.57,570.9,287.0775,0.1784,0.1314,4.17,66.2249,520,45.348
82.035,487.7,85.38,14.8954,0.1247,86.5,57.6,15.7337,45.3,282.1,518.7,43.1419,710,12.312,72.2854,710,343.02,516.2,82.41,367,0.1289,599.88,83.595,25.374,72.6532,33.16,4.57,9.611,9.9848,599.88,19.4561,3.9328,2.5998,76.7823,2.5998,0.129,357.6835,174.069,11.1288,84.585,0.21,14.3191,343.02,0.1987,174.062,538.48,85.1475,57.6,9.1102,0.1315,20.4467,4.57,571.2,286.3575,0.1782,0.1315,4.161,66.225,520,45.3
81.99,487.7,85.38,14.8962,0.1248,86.45,57.525,15.7344,45.24,282,518.67,43.1509,709.84,12.313,72.2866,709.84,343.02,516.2,82.4325,366.9,0.1289,599.88,83.5425,25.341,72.6225,33.155,4.5675,9.613,9.9854,599.88,19.4566,4.5031,2.5998,76.7825,2.5998,0.129,357.6835,174.1635,11.1289,84.6,0.2101,14.3078,343.02,0.1988,174.16,538.44,85.155,57.6,9.1096,0.1316,20.4471,4.5675,570.65,286.4475,0.1782,0.1315,4.151,66.2252,520,45.24
81.9525,487.7,85.41,14.8971,0.1248,86.45,57.525,15.7347,45.168,281.95,518.67,43.1563,710,12.314,72.2856,710,343.02,516.2,82.4625,366.85,0.1289,600,83.5725,25.308,72.6419,33.155,4.5675,9.615,9.9856,600,19.4556,4.5031,2.5996,76.7835,2.5996,0.129,357.9934,173.556,11.1289,84.6,0.2101,14.2964,343.02,0.1989,173.558,538.4,85.1325,57.6,9.1096,0.1316,20.4476,4.5675,571.1,286.56,0.1782,0.1316,4.146,66.2254,520,45.168
81.96,487.7,85.3575,14.8893,0.1248,86.3,57.525,15.7342,45.144,281.85,518.64,43.1654,710,12.315,72.2856,710,343.02,516.2,82.4025,366.75,0.129,600,83.61,25.2695,72.6613,33.155,4.5675,9.617,9.9858,600,19.4556,4.0531,2.5996,76.784,2.5996,0.1291,357.408,173.637,11.129,84.585,0.2101,14.2851,343.02,0.1989,173.628,538.4,85.095,57.5625,9.1102,0.1316,20.448,4.5675,571.15,286.4475,0.1782,0.1316,4.143,66.2248,520,45.144
81.93,487.7,85.365,14.8898,0.1249,86.625,57.5625,15.7342,45.126,281.8,518.64,43.1709,709.92,12.315,72.2862,709.92,342.99,516.2,82.3575,366.65,0.129,600,83.6475,25.231,72.63,33.15,4.565,9.618,9.9852,600,19.4556,4.6188,2.5996,76.7845,2.5996,0.1291,357.5113,173.745,11.1291,84.5925,0.2102,14.2738,342.99,0.1989,173.74,538.4,85.065,57.5625,9.1102,0.1317,20.4484,4.565,571.3,287.0325,0.1781,0.1316,4.138,66.2247,520,45.126
81.915,487.7,85.35,14.8904,0.1249,86.825,57.525,15.7349,45.102,281.75,518.64,43.1764,709.92,12.315,72.2864,709.92,342.99,516.2,82.4025,366.55,0.129,599.94,83.6025,25.209,72.6488,33.15,4.565,9.619,9.9851,599.94,19.4563,4.6188,2.5996,76.785,2.5996,0.1291,358.0279,173.529,11.1292,84.6225,0.2102,14.2624,342.99,0.1989,173.53,538.36,85.0575,57.5625,9.1096,0.1317,20.4488,4.565,570.8,287.1,0.1781,0.1316,4.133,66.2246,520,45.102
81.9525,487.7,85.3125,14.8909,0.1249,86.425,57.525,15.7352,45.186,281.65,518.64,43.1819,709.92,12.313,72.2865,709.92,342.99,516.2,82.4325,366.45,0.129,600,83.5575,25.2035,72.6169,33.145,4.565,9.621,9.985,600,19.4558,4.0031,2.5996,76.7855,2.5996,0.1291,358.2,173.7315,11.1293,84.645,0.2101,14.2511,342.99,0.1988,173.726,538.36,85.095,57.6,9.1096,0.1317,20.4492,4.565,570.7,286.47,0.178,0.1316,4.129,66.2253,520,45.186
82.005,487.7,85.3125,14.8915,0.1248,86.075,57.6,15.7354,45.264,281.6,518.61,43.1912,710,12.313,72.286,710,343.02,516.2,82.3875,366.4,0.1289,600,83.5875,25.2255,72.6351,33.145,4.5675,9.62,9.9849,600,19.4558,4.0031,2.5996,76.786,2.5996,0.1291,357.3391,174.1095,11.1293,84.6,0.2101,14.2398,343.02,0.1988,174.118,538.36,85.14,57.5625,9.1096,0.1316,20.4496,4.5675,571.4,286.515,0.1779,0.1316,4.124,66.2255,520,45.264
82.0275,487.7,85.3125,14.892,0.1248,86.025,57.6,15.7357,45.318,281.55,518.64,43.193,710,12.315,72.286,710,343.02,516.2,82.4025,366.3,0.1289,600.06,83.5425,25.253,72.6532,33.145,4.5675,9.619,9.9849,600.06,19.4551,4.0969,2.6002,76.7843,2.6002,0.129,357.7523,173.4885,11.1294,84.57,0.2099,14.2284,343.02,0.1987,173.488,538.36,85.1475,57.5625,9.1102,0.1316,20.4501,4.5675,571.3,286.83,0.178,0.1315,4.122,66.2256,520,45.318
81.9975,487.7,85.275,14.8926,0.1248,86.4,57.5625,15.7329,45.402,281.45,518.67,43.1948,710,12.315,72.286,710,343.02,516.2,82.4025,366.2,0.1289,600.06,83.565,25.2915,72.6207,33.14,4.57,9.618,9.9848,600.06,19.4548,4.4797,2.6002,76.784,2.6002,0.129,357.6146,174.0555,11.1295,84.5625,0.2099,14.2171,343.02,0.1986,174.062,538.4,85.14,57.6,9.1113,0.1316,20.4505,4.57,570.65,286.425,0.1781,0.1315,4.127,66.2251,520,45.402
82.02,487.7,85.2975,14.8932,0.1247,86.85,57.525,15.7322,45.45,281.4,518.7,43.1964,710,12.315,72.286,710,343.02,516.2,82.365,366.1,0.1289,600.12,83.535,25.3245,72.6382,33.14,4.57,9.616,9.9854,600.12,19.4538,4.4797,2.6004,76.783,2.6004,0.1289,357.6146,173.8395,11.1296,84.5775,0.2098,14.2058,343.02,0.1986,173.838,538.4,85.1475,57.525,9.1113,0.1315,20.4509,4.57,570.85,286.7175,0.1781,0.1315,4.136,66.225,520,45.45
81.9675,487.7,85.32,14.8937,0.1247,86.825,57.6,15.7314,45.51,281.35,518.73,43.1979,710,12.315,72.286,710,343.05,516.2,82.38,366,0.1288,600.12,83.5275,25.363,72.6557,33.14,4.57,9.615,9.9856,600.12,19.4533,4.0703,2.6,76.784,2.6,0.1289,357.6835,173.907,11.1296,84.6075,0.2098,14.1944,343.05,0.1985,173.908,538.44,85.1775,57.6,9.1108,0.1315,20.4513,4.57,571.25,287.235,0.1782,0.1314,4.146,66.2249,520,45.51
81.96,487.7,85.3425,14.8943,0.1247,86.35,57.6,15.7337,45.546,281.25,518.76,43.1993,710.08,12.315,72.2853,710.08,343.05,516.2,82.4025,365.9,0.1288,600,83.49,25.3905,72.6732,33.14,4.5725,9.614,9.9858,600,19.4543,4.0703,2.6,76.784,2.6,0.1289,358.0967,174.069,11.1297,84.57,0.2098,14.1831,343.05,0.1985,174.062,538.48,85.1925,57.525,9.1108,0.1315,20.4517,4.5725,570.75,286.8075,0.1784,0.1314,4.156,66.2248,520,45.546
82.0125,487.7,85.3575,14.8948,0.1246,86.975,57.525,15.7339,45.564,281.2,518.79,43.2005,710.08,12.315,72.2852,710.08,343.05,516.2,82.38,365.85,0.1288,600,83.46,25.418,72.6401,33.135,4.5725,9.612,9.9852,600,19.4543,4.3672,2.6,76.784,2.6,0.1289,357.9934,173.907,11.1298,84.5925,0.2098,14.1718,343.05,0.1985,173.908,538.48,85.155,57.6,9.1102,0.1314,20.4521,4.5725,571.45,286.8525,0.1784,0.1314,4.165,66.2255,520,45.564
82.035,487.7,85.335,14.8954,0.1246,86.05,57.5625,15.7342,45.576,281.1,518.79,43.2054,710.08,12.315,72.2851,710.08,343.05,516.2,82.3425,365.75,0.1288,600,83.415,25.44,72.6569,33.135,4.5725,9.611,9.9851,600,19.4543,4.4641,2.6,76.784,2.6,0.1288,357.8901,174.3525,11.1299,84.585,0.2098,14.1604,343.05,0.1985,174.342,538.52,85.1475,57.5625,9.1102,0.1314,20.4525,4.5725,570.75,286.56,0.1785,0.1314,4.173,66.2256,520,45.576
